Raman,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1358.97441,0.71484,0.70617,0.74117,0.57185,0.58413,0.59626,0.71108,0.72477,0.72058,0.63598,0.64449,0.65848,0.68137,0.68138,0.68759,0.71484,0.70746,0.70265,0.71108,0.71839,0.75104,0.57245,0.5676,0.58071,0.68247,0.67651,0.66105,0.63679,0.62844,0.65569,0.58071,0.68247,0.48741,0.72831,0.72422,0.72643,0.71108,0.72477,0.72058,0.46704,0.46412,0.44262,0.72831,0.72886,0.73374,0.72965,0.72675,0.72387,0.72763,0.72287,0.73324,0.46704,0.45304,0.77133,0.46704,0.43135,0.43191,0.72893,0.70556,0.73586
1364.14847,0.71125,0.70545,0.73781,0.52506,0.53843,0.54802,0.69846,0.70397,0.70838,0.66143,0.67754,0.70012,0.66687,0.66637,0.67242,0.71125,0.70746,0.69971,0.69846,0.71367,0.75729,0.52949,0.55055,0.53817,0.66484,0.65904,0.64822,0.66228,0.64465,0.6662,0.53817,0.66484,0.41779,0.73985,0.73599,0.73907,0.69846,0.70397,0.70838,0.40947,0.43281,0.3867,0.73985,0.74334,0.73859,0.74114,0.73837,0.7356,0.73921,0.73715,0.73556,0.40947,0.393,0.7431,0.40947,0.39872,0.40753,0.74045,0.71407,0.74913
1369.31935,0.71604,0.70252,0.74366,0.52214,0.5268,0.53763,0.67363,0.67452,0.67256,0.67586,0.68008,0.70179,0.67412,0.67237,0.67539,0.71604,0.71041,0.71176,0.67363,0.68098,0.72153,0.52654,0.54365,0.54311,0.67517,0.66928,0.66533,0.67672,0.703,0.71664,0.54311,0.67517,0.38865,0.70818,0.70932,0.70971,0.67363,0.67452,0.67256,0.38147,0.41355,0.3595,0.70818,0.71398,0.7238,0.70962,0.70651,0.70341,0.70746,0.71281,0.72354,0.38147,0.38278,0.74535,0.38147,0.36646,0.35005,0.70885,0.68207,0.71448
1374.48707,0.68701,0.6848,0.72898,0.51921,0.52347,0.53805,0.6354,0.64115,0.64068,0.5944,0.59788,0.61225,0.65358,0.65195,0.65784,0.68701,0.67797,0.69088,0.6354,0.63883,0.68785,0.52359,0.54486,0.54804,0.65755,0.65181,0.65303,0.59516,0.59279,0.57583,0.54804,0.65755,0.41247,0.69119,0.68719,0.7,0.6354,0.64115,0.64068,0.42095,0.4297,0.39785,0.69119,0.69186,0.69429,0.69271,0.68942,0.68614,0.69042,0.68856,0.68758,0.42095,0.40911,0.76186,0.42095,0.39575,0.40456,0.6919,0.66382,0.67264
1379.65162,0.57959,0.57649,0.64098,0.48914,0.49813,0.5131,0.63579,0.62976,0.63281,0.56725,0.5678,0.57479,0.57626,0.59429,0.62184,0.57959,0.57151,0.57029,0.63579,0.64317,0.69514,0.49326,0.50751,0.50171,0.57369,0.56867,0.50655,0.56797,0.57091,0.59895,0.50171,0.57369,0.40087,0.71272,0.70867,0.72423,0.63579,0.62976,0.63281,0.41161,0.4262,0.38878,0.71272,0.71357,0.71623,0.71413,0.71107,0.70802,0.71201,0.71046,0.71401,0.41161,0.42237,0.76422,0.41161,0.38407,0.40958,0.71338,0.67704,0.69301
1384.81301,0.57481,0.569,0.62182,0.49916,0.50436,0.51975,0.59086,0.596,0.5907,0.5053,0.5089,0.52064,0.55784,0.56456,0.58346,0.57481,0.56915,0.57324,0.59086,0.59039,0.63472,0.50337,0.50101,0.52222,0.55515,0.5503,0.53836,0.50595,0.54417,0.62837,0.52222,0.55515,0.42631,0.71742,0.7136,0.72887,0.59086,0.596,0.5907,0.39877,0.40753,0.37631,0.71742,0.72097,0.72857,0.71881,0.7158,0.7128,0.71672,0.71752,0.71882,0.39877,0.39364,0.74219,0.39877,0.36906,0.37107,0.71807,0.70232,0.72556
1389.97125,0.51287,0.50601,0.57537,0.49415,0.5027,0.51726,0.56523,0.57165,0.56709,0.48324,0.48686,0.49563,0.53337,0.53063,0.54121,0.51287,0.50074,0.50559,0.56523,0.5707,0.61806,0.49832,0.51238,0.50627,0.53054,0.5259,0.49534,0.48386,0.49068,0.54711,0.50627,0.53054,0.42952,0.6982,0.69171,0.69666,0.56523,0.57165,0.56709,0.43125,0.43709,0.40786,0.6982,0.70896,0.72643,0.69969,0.69647,0.69327,0.69745,0.6957,0.69967,0.43125,0.41611,0.75716,0.43125,0.43617,0.44233,0.6989,0.67039,0.71206
1395.12632,0.4605,0.45131,0.52672,0.49081,0.4919,0.4948,0.56878,0.57833,0.58165,0.43657,0.43178,0.4319,0.50347,0.5042,0.51503,0.4605,0.45975,0.45265,0.56878,0.57857,0.63854,0.49495,0.50508,0.49563,0.50046,0.49608,0.49292,0.43713,0.45827,0.50858,0.49563,0.50046,0.43276,0.71272,0.70644,0.70954,0.56878,0.57833,0.58165,0.41365,0.4224,0.39076,0.71272,0.71875,0.7261,0.71413,0.71107,0.70802,0.71201,0.71776,0.72122,0.41365,0.4116,0.75356,0.41365,0.38324,0.40037,0.71338,0.69559,0.71643
1400.27825,0.46918,0.46864,0.54366,0.45781,0.45825,0.4657,0.55656,0.56616,0.55804,0.44378,0.44068,0.45814,0.48686,0.4955,0.50312,0.46918,0.46889,0.46176,0.55656,0.56321,0.62153,0.46167,0.46894,0.47968,0.48374,0.47952,0.50495,0.44435,0.453,0.51454,0.47968,0.48374,0.42125,0.7067,0.7034,0.70555,0.55656,0.56616,0.55804,0.41151,0.41735,0.38868,0.70422,0.70559,0.70974,0.70076,0.69855,0.69486,0.70597,0.71038,0.70912,0.4086,0.39742,0.75092,0.4086,0.41457,0.41228,0.6975,0.66908,0.70371
1405.42703,0.51616,0.51143,0.56073,0.4741,0.48276,0.48898,0.55499,0.55634,0.5785,0.47221,0.46907,0.49146,0.54606,0.55826,0.57721,0.51616,0.50988,0.50882,0.55499,0.57464,0.65243,0.4781,0.50101,0.51462,0.5433,0.53855,0.5119,0.47281,0.51256,0.55902,0.51462,0.5433,0.42394,0.7486,0.74175,0.7416,0.55499,0.55634,0.5785,0.42386,0.44136,0.40068,0.7486,0.75132,0.75594,0.74984,0.74716,0.74449,0.74797,0.74477,0.74766,0.42386,0.41188,0.7666,0.42386,0.41244,0.41014,0.74918,0.77791,0.72462
1410.57266,0.5368,0.52975,0.59483,0.53258,0.54092,0.55218,0.57982,0.59246,0.59464,0.5367,0.5428,0.54561,0.5524,0.55736,0.57423,0.5368,0.53052,0.52912,0.57982,0.59512,0.64931,0.53707,0.5335,0.53361,0.55576,0.5509,0.8038,0.53738,0.56199,0.63573,0.53361,0.55576,0.40394,0.73095,0.73673,0.73442,0.57982,0.59246,0.59464,0.40918,0.4121,0.38642,0.73095,0.73643,0.73884,0.73227,0.72941,0.72655,0.73028,0.73715,0.75719,0.40918,0.39797,0.76182,0.40918,0.45406,0.37377,0.73157,0.7034,0.74538
1415.71515,0.55715,0.54865,0.60976,0.5447,0.54051,0.55094,0.6216,0.61484,0.62219,0.52949,0.53008,0.54019,0.58925,0.59129,0.59506,0.55715,0.55175,0.55588,0.6216,0.64592,0.68403,0.54507,0.55339,0.56362,0.59283,0.58765,0.85539,0.53016,0.58347,0.6028,0.56362,0.59283,0.42885,0.74563,0.73903,0.75139,0.6216,0.61484,0.62219,0.40461,0.41919,0.38198,0.74563,0.74613,0.75347,0.74688,0.74417,0.74147,0.745,0.74453,0.74525,0.40461,0.39364,0.7493,0.40461,0.39687,0.39451,0.74621,0.7473,0.69606
1420.8545,0.58917,0.58002,0.63873,0.56683,0.57084,0.57713,0.63264,0.6384,0.6336,0.60713,0.60678,0.62516,0.60163,0.60661,0.60726,0.58917,0.57771,0.585,0.63264,0.64553,0.66632,0.57161,0.5814,0.57615,0.59617,0.59096,0.53168,0.6079,0.63736,0.64939,0.57615,0.59617,0.47856,0.77367,0.77245,0.7823,0.63264,0.6384,0.6336,0.4613,0.46713,0.43705,0.77367,0.76965,0.77254,0.77479,0.77246,0.76997,0.77311,0.76869,0.77417,0.4613,0.45009,0.77256,0.4613,0.44257,0.4627,0.77419,0.77822,0.7062
1425.99071,0.59994,0.5973,0.64854,0.60109,0.6049,0.61954,0.66259,0.66706,0.66548,0.64786,0.64027,0.64559,0.6261,0.63063,0.63077,0.59994,0.5954,0.59676,0.66259,0.67783,0.70833,0.61457,0.6285,0.61489,0.62382,0.61837,0.61748,0.64868,0.64384,0.662,0.61489,0.62382,0.44385,0.77161,0.76274,0.77072,0.66259,0.66706,0.66548,0.44487,0.4507,0.42108,0.77161,0.77253,0.77542,0.77273,0.7703,0.76788,0.77104,0.77129,0.77169,0.44487,0.43729,0.76209,0.44487,0.42968,0.42744,0.77214,0.76933,0.72533
1431.12379,0.6924,0.7056,0.74605,0.71888,0.72705,0.74096,0.74497,0.74912,0.74775,0.74204,0.75042,0.75427,0.7016,0.70571,0.70515,0.6924,0.70156,0.71441,0.74497,0.75226,0.79132,0.72494,0.70646,0.69161,0.70283,0.69669,0.695,0.74299,0.71759,0.70613,0.69161,0.70283,0.52106,0.86259,0.85623,0.86142,0.74497,0.74912,0.74775,0.54804,0.5422,0.5213,0.86011,0.86201,0.85771,0.85834,0.85757,0.85581,0.86473,0.8661,0.86293,0.55387,0.55792,0.82437,0.55679,0.54751,0.55684,0.86537,0.83372,0.85122
1436.25374,0.80969,0.80522,0.80483,0.80117,0.79975,0.81954,0.82736,0.83157,0.83077,0.83411,0.83898,0.8334,0.81728,0.82523,0.82148,0.80969,0.79593,0.79676,0.82736,0.84246,0.86042,0.80792,0.79903,0.78618,0.81617,0.80904,0.77252,0.83517,0.83387,0.82977,0.78618,0.81617,0.58769,0.91381,0.90412,0.90498,0.82736,0.83157,0.83077,0.59092,0.59967,0.56295,0.91381,0.91628,0.91369,0.91423,0.91331,0.9124,0.91359,0.90503,0.90379,0.59092,0.59935,0.83883,0.59092,0.56893,0.5867,0.91401,0.88404,0.90438
1441.38056,0.90844,0.89317,0.89241,0.93734,0.9435,0.9501,0.93102,0.95956,0.95277,0.93678,0.9411,0.94169,0.92087,0.92162,0.92234,0.90844,0.90504,0.89971,0.93102,0.96101,0.94097,0.94103,0.94722,0.92252,0.9295,0.92139,0.8872,0.93628,0.96759,0.94501,0.92252,0.9295,0.6576,0.97427,0.96692,0.96966,0.93102,0.95956,0.95277,0.66015,0.68057,0.63021,0.97427,0.97434,0.97715,0.97439,0.97412,0.97385,0.9742,0.96277,0.96155,0.66015,0.67154,0.87441,0.66015,0.62937,0.64457,0.97433,0.93143,0.94989
1446.50426,0.95691,0.94021,0.93634,1,1,0.99792,0.97241,0.96545,0.97206,1,1,1,1,1,1,0.95691,0.94073,0.94118,0.97241,0.98858,1,1,1,0.9605,1,0.99126,0.95643,1,1,0.98109,0.9605,1,0.62837,0.97344,0.96362,0.96884,0.97241,0.96545,0.97206,0.63147,0.63759,0.60263,0.97344,0.98289,0.98767,0.97357,0.97329,0.97301,0.97338,0.97072,0.96627,0.63147,0.6364,0.86051,0.63147,0.59402,0.56444,0.9735,0.9237,0.97486
1451.62484,1,1,1,0.98204,0.9813,0.98961,0.98818,0.99254,0.98032,0.98091,0.97966,0.97085,0.98762,0.98438,0.9878,1,1,1,0.98818,0.99252,0.99306,0.99031,0.98295,1,0.99058,1,0.94066,0.98216,0.97812,0.94046,1,0.99058,0.63644,0.95637,0.95153,0.92749,0.98818,0.99254,0.98032,0.63234,0.64401,0.60319,0.95637,0.956,0.95314,0.95658,0.95612,0.95565,0.95626,0.9588,0.96868,0.63234,0.66261,0.86489,0.63234,0.59729,0.60679,0.95647,0.90306,0.92592
1456.7423,0.94045,0.92614,0.91927,0.98037,0.99128,1,1,1,1,0.92787,0.92712,0.92878,0.96346,0.96366,0.9643,0.94045,0.92834,0.92618,1,1,0.99653,0.98863,0.99107,0.95291,0.96627,0.95783,0.91339,0.92906,0.94368,1,0.95291,0.96627,0.64615,0.97608,0.97366,0.97145,1,1,1,0.63691,0.64275,0.60763,0.97608,0.98553,0.9829,0.9762,0.97594,0.97569,0.97602,0.96845,0.96884,0.63691,0.64954,0.86853,0.63691,0.59331,0.58884,0.97614,0.94472,0.98906
1461.85664,0.86086,0.8432,0.85561,0.8797,0.87786,0.88108,0.87741,0.88104,0.87603,0.84811,0.85127,0.87089,0.86681,0.86426,0.88039,0.86086,0.84311,0.83794,0.87741,0.89248,0.93229,0.88711,0.91596,0.87657,0.866,0.85843,0.80968,0.84919,0.87237,0.86585,0.87657,0.866,0.59923,0.90836,0.90141,0.90522,0.87741,0.88104,0.87603,0.60025,0.61192,0.57202,0.90836,0.90614,0.90629,0.90881,0.90784,0.90687,0.90814,0.9026,0.90379,0.60025,0.60653,0.85423,0.60025,0.56392,0.54819,0.90857,0.87198,0.89922
1466.96788,0.71993,0.71411,0.74876,0.73893,0.73785,0.74179,0.74616,0.75226,0.74773,0.74417,0.74958,0.75843,0.73694,0.74144,0.74115,0.71993,0.71631,0.71735,0.74616,0.75975,0.79479,0.75358,0.74218,0.73262,0.7323,0.7259,0.72708,0.74511,0.71556,0.70298,0.73262,0.7323,0.51712,0.82976,0.82026,0.82675,0.74616,0.75226,0.74773,0.48891,0.48016,0.46387,0.82976,0.82508,0.82696,0.8306,0.82878,0.82698,0.82934,0.82968,0.82697,0.48891,0.4779,0.79148,0.48891,0.44387,0.44167,0.83015,0.77745,0.80611
1472.076,0.64811,0.64361,0.69751,0.5802,0.58413,0.60291,0.65471,0.66313,0.66548,0.6784,0.67839,0.70429,0.66324,0.66607,0.66944,0.64811,0.64258,0.64676,0.65471,0.66995,0.70139,0.58088,0.59602,0.61869,0.66727,0.66145,0.65303,0.67927,0.68112,0.6627,0.61869,0.66727,0.42394,0.82704,0.82742,0.83385,0.65471,0.66313,0.66548,0.42328,0.43203,0.40011,0.82704,0.82952,0.83411,0.82789,0.82605,0.82421,0.82661,0.82482,0.82937,0.42328,0.41132,0.75949,0.42328,0.42857,0.41795,0.82744,0.76794,0.78012
1477.18102,0.60054,0.59408,0.64829,0.49081,0.50021,0.50353,0.62436,0.6223,0.62534,0.60585,0.60169,0.60392,0.59499,0.59429,0.60131,0.60054,0.601,0.59971,0.62436,0.63568,0.67708,0.49495,0.5132,0.49943,0.58949,0.58434,0.55253,0.60663,0.60778,0.65184,0.49943,0.58949,0.39769,0.77854,0.77212,0.78222,0.62436,0.6223,0.62534,0.39294,0.40753,0.37064,0.77606,0.78191,0.77961,0.77224,0.7698,0.76737,0.76807,0.76861,0.76929,0.39002,0.38121,0.74408,0.40169,0.39409,0.40288,0.77905,0.75496,0.70847
1482.28294,0.54907,0.53576,0.60415,0.44862,0.45742,0.45946,0.56484,0.57087,0.57457,0.54349,0.55127,0.57851,0.55301,0.56126,0.58316,0.54907,0.54556,0.54118,0.56484,0.5644,0.61528,0.45661,0.47219,0.46867,0.55637,0.55151,0.52874,0.54418,0.56442,0.64238,0.46867,0.55637,0.36039,0.70868,0.70686,0.70701,0.56484,0.57087,0.57457,0.3625,0.38876,0.34108,0.70868,0.71176,0.71393,0.71011,0.70701,0.70391,0.70795,0.70819,0.70912,0.3625,0.39797,0.74523,0.3625,0.32057,0.32633,0.70935,0.68717,0.71495
1487.38175,0.47068,0.47098,0.5461,0.36174,0.36685,0.3738,0.52069,0.52572,0.5238,0.46245,0.4661,0.47814,0.46512,0.47147,0.47337,0.47068,0.46535,0.46441,0.52069,0.52422,0.58681,0.36479,0.37962,0.38207,0.45883,0.45482,0.46164,0.46304,0.49514,0.56147,0.38207,0.45883,0.34568,0.71412,0.7076,0.70971,0.52069,0.52572,0.5238,0.35054,0.35638,0.32946,0.71165,0.71201,0.71911,0.7106,0.7085,0.70492,0.71589,0.71792,0.71874,0.35054,0.37007,0.74641,0.34471,0.32864,0.32326,0.71972,0.69227,0.73883
1492.47747,0.41831,0.41559,0.49488,0.31704,0.31824,0.32432,0.47734,0.48645,0.47657,0.36742,0.36822,0.38318,0.40743,0.41381,0.41654,0.41831,0.41286,0.41176,0.47734,0.48877,0.57639,0.32393,0.32806,0.34903,0.40991,0.40633,0.41887,0.36788,0.37196,0.45149,0.34903,0.40991,0.33154,0.71387,0.71204,0.71949,0.47734,0.48645,0.47657,0.33217,0.338,0.31161,0.71387,0.71423,0.71147,0.71528,0.71224,0.7092,0.71316,0.71549,0.71417,0.33217,0.39134,0.75838,0.33217,0.31111,0.30009,0.71453,0.68044,0.70113
1497.5701,0.3082,0.30774,0.40683,0.27694,0.27835,0.28857,0.43831,0.44955,0.44076,0.31226,0.32246,0.35444,0.33223,0.33604,0.34246,0.3082,0.29755,0.30588,0.43831,0.45372,0.5316,0.27928,0.28096,0.27839,0.33121,0.32831,0.35472,0.31266,0.31118,0.39194,0.27839,0.33121,0.33712,0.71371,0.71681,0.72667,0.43831,0.44955,0.44076,0.32993,0.34743,0.30944,0.71371,0.719,0.72363,0.71512,0.71207,0.70903,0.713,0.71801,0.71882,0.32993,0.36436,0.74764,0.32993,0.32289,0.33423,0.71437,0.69884,0.71736
1502.65964,0.25464,0.24941,0.3584,0.25522,0.26091,0.27526,0.40599,0.40754,0.40535,0.24862,0.25254,0.28488,0.30051,0.3051,0.31538,0.25464,0.25951,0.25559,0.40599,0.40961,0.47882,0.25737,0.27203,0.25864,0.30234,0.2997,0.29725,0.24894,0.29903,0.36392,0.25864,0.30234,0.34327,0.70785,0.68875,0.68173,0.40599,0.40754,0.40535,0.34374,0.34957,0.32285,0.70785,0.71612,0.71632,0.70929,0.70618,0.70308,0.70713,0.71054,0.72851,0.34374,0.38573,0.7382,0.34374,0.31102,0.30837,0.70853,0.68871,0.70246
1507.74609,0.26152,0.26272,0.37288,0.23893,0.2447,0.26403,0.365,0.36749,0.35811,0.23292,0.23771,0.29446,0.29447,0.2997,0.30943,0.26152,0.26216,0.27324,0.365,0.38046,0.44618,0.24094,0.26837,0.26662,0.29019,0.28765,0.24913,0.23322,0.3205,0.25429,0.26662,0.29019,0.32587,0.677,0.66883,0.67643,0.365,0.36749,0.35811,0.32108,0.31816,0.30084,0.67453,0.68067,0.68409,0.67367,0.67117,0.6672,0.6762,0.68629,0.6947,0.31816,0.34521,0.74499,0.32692,0.32001,0.32298,0.68269,0.65517,0.68966
1512.82945,0.25703,0.25762,0.37049,0.22222,0.22393,0.23493,0.40284,0.41382,0.41321,0.27026,0.26144,0.27905,0.26729,0.28468,0.29485,0.25703,0.25627,0.25265,0.40284,0.41434,0.49653,0.22409,0.23183,0.24383,0.26284,0.26054,0.2625,0.2706,0.29538,0,0.24383,0.26284,0.34625,0.69597,0.69171,0.69445,0.40284,0.41382,0.41321,0.33265,0.32974,0.31208,0.69597,0.69934,0.70177,0.69747,0.69423,0.691,0.69522,0.69351,0.70928,0.33265,0.35313,0.73903,0.33265,0.31436,0.29498,0.69668,0.68222,0.68185
1517.90973,0.25943,0.2541,0.37293,0.28655,0.29206,0.2948,0.43477,0.44248,0.43682,0.2919,0.30508,0.3207,0.28149,0.29429,0.30378,0.25943,0.25597,0.27029,0.43477,0.44466,0.5066,0.28896,0.29436,0.29852,0.2832,0.28072,0.28843,0.29227,0.29173,0.3401,0.29852,0.2832,0.35462,0.72055,0.7113,0.72365,0.43477,0.44248,0.43682,0.35317,0.36776,0.33201,0.72055,0.72138,0.72355,0.72193,0.71895,0.71599,0.71986,0.72011,0.73316,0.35317,0.38913,0.75684,0.35317,0.3367,0.33693,0.7212,0.70525,0.73087
1522.98694,0.25254,0.25132,0.36315,0.23977,0.24553,0.26403,0.42412,0.43424,0.43289,0.26177,0.2911,0.32486,0.30414,0.31471,0.33026,0.25254,0.24742,0.24971,0.42412,0.449,0.51215,0.23336,0.257,0.26738,0.29991,0.29729,0.30313,0.26211,0.28728,0.33975,0.26738,0.29991,0.37212,0.70587,0.69937,0.70987,0.42412,0.43424,0.43289,0.37116,0.37991,0.34949,0.70587,0.71908,0.72889,0.70732,0.70419,0.70106,0.70514,0.70568,0.70688,0.37116,0.36749,0.744,0.37116,0.34829,0.34577,0.70655,0.68454,0.70527
1528.06107,0.22292,0.216,0.33122,0.23768,0.2393,0.24532,0.35278,0.35571,0.36598,0.23717,0.24535,0.26658,0.22622,0.23363,0.23802,0.22292,0.22353,0.22059,0.35278,0.36195,0.4441,0.23547,0.26309,0.27307,0.22759,0.2256,0.22908,0.23747,0.27593,0.38249,0.27307,0.22759,0.32875,0.71618,0.71459,0.71444,0.35278,0.35571,0.36598,0.35968,0.38594,0.33834,0.71618,0.72146,0.73128,0.71758,0.71456,0.71154,0.71548,0.71314,0.71882,0.35968,0.38425,0.76067,0.35968,0.34291,0.32921,0.71684,0.69188,0.70097
1533.13212,0.21125,0.20985,0.32654,0.22055,0.23473,0.242,0.34844,0.37102,0.37779,0.22147,0.21272,0.23743,0.24796,0.25495,0.28265,0.21125,0.21203,0.21441,0.34844,0.37022,0.45139,0.22241,0.22615,0.24801,0.24947,0.24729,0.28281,0.22175,0.33793,0.40806,0.24801,0.24947,0.35769,0.75214,0.74084,0.75098,0.34844,0.37102,0.37779,0.35249,0.37291,0.33135,0.75214,0.75831,0.76095,0.75336,0.75073,0.74809,0.75153,0.75653,0.75975,0.35249,0.36639,0.74531,0.35249,0.35274,0.36419,0.75272,0.73022,0.75608
1538.20011,0.22083,0.21336,0.33805,0.20008,0.20607,0.21206,0.38865,0.40715,0.40534,0.20492,0.20551,0.23074,0.27152,0.28468,0.30646,0.22083,0.22678,0.23824,0.38865,0.4041,0.49826,0.19756,0.21437,0.24269,0.26709,0.26476,0.24779,0.20518,0.31402,0.24378,0.24269,0.26709,0.36635,0.71998,0.71369,0.72626,0.38865,0.40715,0.40534,0.36416,0.38749,0.34268,0.71998,0.71859,0.71878,0.72136,0.71837,0.7154,0.71928,0.71492,0.72611,0.36416,0.38296,0.74649,0.36416,0.3444,0.3307,0.72062,0.68152,0.69286
1543.26503,0.22322,0.21899,0.33073,0.29156,0.30536,0.31559,0.40481,0.415,0.42108,0.21044,0.21017,0.2349,0.29236,0.3,0.31241,0.22322,0.23238,0.24088,0.40481,0.42143,0.50556,0.29402,0.30735,0.32207,0.29414,0.29157,0.29003,0.21071,0.35575,0.36392,0.32207,0.29414,0.37192,0.74431,0.735,0.73564,0.40481,0.415,0.42108,0.37622,0.37913,0.3544,0.74431,0.74285,0.7455,0.74557,0.74285,0.74013,0.74367,0.74201,0.75238,0.37622,0.38057,0.74487,0.37622,0.35589,0.38409,0.7449,0.7252,0.7674
1548.32689,0.24806,0.24297,0.35098,0.29365,0.29497,0.3052,0.41151,0.41461,0.4136,0.2202,0.21992,0.24157,0.30233,0.31802,0.33918,0.24806,0.26511,0.26147,0.41151,0.43482,0.50799,0.29612,0.29314,0.30498,0.29809,0.29548,0.29618,0.22048,0.21921,0.31594,0.30498,0.29809,0.3776,0.74324,0.73418,0.73434,0.41151,0.41461,0.4136,0.37524,0.36941,0.35345,0.74324,0.74597,0.7506,0.7445,0.74177,0.73904,0.7426,0.74461,0.75495,0.37524,0.37302,0.75242,0.37524,0.36887,0.39991,0.74383,0.71028,0.74765
1553.38568,0.28815,0.28927,0.39488,0.28237,0.29206,0.31227,0.42649,0.44759,0.46122,0.28468,0.29322,0.32112,0.30414,0.32402,0.32758,0.28815,0.28841,0.28235,0.42649,0.44191,0.51076,0.28475,0.3106,0.3251,0.30295,0.3003,0.30847,0.28505,0.32536,0.3937,0.3251,0.30295,0.39788,0.75,0.74562,0.75522,0.42649,0.44759,0.46122,0.38234,0.38526,0.36035,0.75,0.74827,0.74328,0.75123,0.74857,0.74591,0.74938,0.74931,0.74998,0.38234,0.38361,0.74499,0.38234,0.40067,0.41507,0.75058,0.73285,0.76341
1558.44142,0.31478,0.31125,0.41707,0.31579,0.31408,0.32599,0.45526,0.45819,0.4565,0.30378,0.29915,0.30571,0.344,0.35075,0.35406,0.31478,0.30994,0.31471,0.45526,0.48799,0.54479,0.31845,0.32278,0.34409,0.34002,0.33705,0.33333,0.30416,0.27877,0.32189,0.34409,0.34002,0.3749,0.7585,0.73928,0.73181,0.45526,0.45819,0.4565,0.38506,0.39382,0.36299,0.7585,0.75872,0.75841,0.75968,0.75711,0.75455,0.7579,0.76667,0.77409,0.38506,0.41381,0.7583,0.38506,0.38658,0.39814,0.75905,0.7153,0.74336
1563.4941,0.37223,0.35287,0.43707,0.33292,0.34317,0.35551,0.48522,0.49038,0.51986,0.36063,0.36864,0.37401,0.41287,0.41381,0.42249,0.37223,0.37423,0.385,0.48522,0.49665,0.59722,0.33572,0.35972,0.37866,0.4093,0.40572,0.42342,0.36109,0.40194,0.41786,0.37866,0.4093,0.42115,0.78951,0.78529,0.79429,0.48522,0.49038,0.51986,0.42279,0.43738,0.39964,0.78951,0.79457,0.81743,0.79054,0.7883,0.78607,0.78899,0.7884,0.81743,0.42279,0.41086,0.76308,0.42279,0.45036,0.46214,0.78999,0.75596,0.77036
1568.54374,0.46349,0.45106,0.53585,0.34962,0.34649,0.35759,0.51833,0.52022,0.5112,0.42597,0.42543,0.42566,0.43884,0.43844,0.4463,0.46349,0.45975,0.45559,0.51833,0.52737,0.58993,0.35257,0.38408,0.39005,0.43543,0.43163,0.45442,0.42651,0.47731,0.50368,0.39005,0.43543,0.40558,0.77887,0.77961,0.80579,0.51833,0.52022,0.5112,0.405,0.405,0.38236,0.77639,0.77977,0.77994,0.77503,0.77263,0.77022,0.77088,0.76869,0.77177,0.39625,0.38683,0.74531,0.39333,0.39168,0.40605,0.78185,0.7344,0.75327
1573.59032,0.51616,0.49883,0.56829,0.38889,0.39094,0.40499,0.56523,0.56341,0.56276,0.45609,0.46949,0.49521,0.45304,0.46246,0.46147,0.51616,0.50988,0.52059,0.56523,0.56715,0.61389,0.39217,0.39423,0.41056,0.45579,0.47289,0.46699,0.45667,0.4611,0.52469,0.41056,0.45579,0.40058,0.77953,0.77755,0.78197,0.56523,0.56341,0.56276,0.40665,0.4154,0.38396,0.77953,0.78511,0.80033,0.78061,0.77827,0.77592,0.77898,0.77859,0.82937,0.40665,0.39558,0.74645,0.40665,0.45694,0.45507,0.78004,0.76748,0.71174
1578.63386,0.48923,0.47802,0.55122,0.38137,0.37806,0.39085,0.5475,0.56851,0.5789,0.46712,0.4623,0.46608,0.46602,0.47448,0.47308,0.48923,0.48924,0.48235,0.5475,0.58685,0.64236,0.38458,0.41088,0.42271,0.46885,0.46476,0.48917,0.46771,0.51256,0.55867,0.42271,0.46885,0.41404,0.77747,0.77055,0.77504,0.5475,0.56851,0.5789,0.41968,0.4226,0.39662,0.77747,0.77541,0.79285,0.77856,0.77619,0.77383,0.77691,0.78094,0.82448,0.41968,0.4162,0.76537,0.41968,0.44294,0.45358,0.77798,0.81424,0.74726
1583.67435,0.42519,0.4194,0.50221,0.3751,0.37682,0.3842,0.52661,0.52768,0.54702,0.40772,0.40297,0.41691,0.41196,0.41772,0.42577,0.42519,0.42465,0.41735,0.52661,0.52619,0.58854,0.37826,0.39667,0.41739,0.40839,0.40482,0.41807,0.40824,0.44692,0.52679,0.41739,0.40839,0.39452,0.82036,0.81582,0.82235,0.52661,0.52768,0.54702,0.39236,0.40986,0.37008,0.82036,0.82039,0.81759,0.82124,0.81933,0.81742,0.81991,0.82019,0.82216,0.39236,0.39585,0.76659,0.39236,0.47418,0.47488,0.82077,0.764,0.78784
